node1_name,node2_name,edge_type,properties,probability
nv-churn,b_62937,tt,,0.00199600798403194
nv-churn,b_162182,nil,,0.996007984031936
nv-churn,b_162182,tt,,0.00399201596806387
nv-churn,b_162181,nil,,0.998003992015968
nv-churn,b_162181,tt,,0.00199600798403194
nv-churn,nv-commit,nil,,0.998003992015968
nv-churn,nv-commit,tt,,0.00199600798403194
nv-churn,nv-mail_dev,nil,,0.962075848303393
nv-churn,nv-mail_dev,tt,,0.0179640718562874
nv-churn,nv-mail_dev,ta,dd;pl,0.0139720558882236
nv-churn,nv-mail_dev,at,dd;pl,0.00598802395209581
nv-churn,nv-code_dev,nil,,0.998003992015968
nv-churn,nv-code_dev,tt,,0.00199600798403194
nv-churn,b_63738,nil,,0.99001996007984
nv-churn,b_63738,tt,,0.00598802395209581
nv-churn,b_63738,at,dd;nl,0.00399201596806387
nv-churn,nv-start,nil,,0.998003992015968
nv-churn,nv-start,ta,dd;pl,0.00199600798403194
nv-churn2,b_100740,nil,,0.976047904191617
nv-churn2,b_100740,tt,,0.0119760479041916
nv-churn2,b_100740,at,dd;pl,0.0119760479041916
nv-churn,nv-silence,nil,,0.998003992015968
nv-churn,nv-silence,ta,dd;pl,0.00199600798403194
nv-churn,nv-mail_dev2,nil,,0.994011976047904
nv-churn,nv-mail_dev2,ta,dd;pl,0.00598802395209581
nv-churn2,b_143470,nil,,0.992015968063872
nv-churn2,b_143470,tt,,0.00798403193612774
nv-churn2,b_143509,nil,,0.968063872255489
nv-churn2,b_143509,tt,,0.0259481037924152
nv-churn2,b_143509,at,dd;pl,0.00399201596806387
nv-churn2,b_143509,ta,dd;nl,0.00199600798403194
nv-churn2,b_136450,nil,,0.980039920159681
nv-churn2,b_136450,tt,,0.0179640718562874
nv-churn2,b_136450,ta,dd;nl,0.00199600798403194
nv-churn2,b_114576,nil,,0.998003992015968
nv-churn2,b_114576,tt,,0.00199600798403194
nv-churn2,b_150204,nil,,0.996007984031936
nv-churn2,b_150204,tt,,0.00399201596806387
nv-churn2,b_150287,nil,,0.998003992015968
nv-churn2,b_150287,tt,,0.00199600798403194
nv-churn2,b_143572,nil,,0.998003992015968
nv-churn2,b_143572,tt,,0.00199600798403194
nv-churn2,b_143513,nil,,0.994011976047904
nv-churn2,b_143513,tt,,0.00399201596806387
nv-churn2,b_143513,at,dd;pl,0.00199600798403194
nv-churn2,b_162109,nil,,0.992015968063872
nv-churn2,b_162109,tt,,0.00598802395209581
nv-churn2,b_162109,ta,dd;pl,0.00199600798403194
nv-churn2,b_166302,nil,,0.998003992015968
nv-churn2,b_166302,tt,,0.00199600798403194
nv-churn2,b_162108,nil,,0.996007984031936
nv-churn2,b_162108,tt,,0.00399201596806387
nv-churn2,b_160701,nil,,0.994011976047904
nv-churn2,b_160701,tt,,0.00598802395209581
nv-churn2,b_180735,nil,,0.994011976047904
nv-churn2,b_180735,ta,dd;nl,0.00199600798403194
nv-churn2,b_180735,tt,,0.00199600798403194
nv-churn2,b_180735,at,dd;nl,0.00199600798403194
nv-churn2,nv-churn,nil,,0.996007984031936
nv-churn2,nv-churn,tt,,0.00399201596806387
nv-churn2,b_167053,nil,,0.996007984031936
nv-churn2,b_167053,tt,,0.00399201596806387
nv-churn2,b_166303,nil,,0.992015968063872
nv-churn2,b_166303,tt,,0.00598802395209581
nv-churn2,b_166303,at,dd;nl,0.00199600798403194
nv-churn2,nv-commit,nil,,0.998003992015968
nv-churn2,nv-commit,tt,,0.00199600798403194
nv-churn2,nv-commit2,nil,,0.93812375249501
nv-churn2,nv-commit2,tt,,0.0279441117764471
nv-churn2,nv-commit2,ta,dd;pl,0.0259481037924152
nv-churn2,nv-commit2,at,dd;nl,0.00798403193612774
nv-churn2,nv-code_dev2,nil,,0.998003992015968
nv-churn2,nv-code_dev2,ta,dd;nl,0.00199600798403194
nv-churn2,nv-mis_link,nil,,0.998003992015968
nv-churn2,nv-mis_link,ta,dd;pl,0.00199600798403194
nv-churn2,nv-start,nil,,0.998003992015968
nv-churn2,nv-start,ta,dd;pl,0.00199600798403194
nv-churn2,nv-file2,nil,,0.994011976047904
nv-churn2,nv-file2,tt,,0.00598802395209581
nv-churn2,nv-file,nil,,0.994011976047904
nv-churn2,nv-file,tt,,0.00399201596806387
nv-churn2,nv-file,ta,dd;nl,0.00199600798403194
nv-code_dev,b_102939,nil,,0.99001996007984
nv-code_dev,b_102939,tt,,0.00598802395209581
nv-code_dev,b_102939,ta,dd;pl,0.00399201596806387
nv-code_dev,b_114619,nil,,0.998003992015968
nv-code_dev,b_114619,tt,,0.00199600798403194
nv-churn2,start,nil,,0.942115768463074
nv-churn2,start,ta,dd;pl,0.031936127744511
nv-churn2,start,at,dd;nl,0.0259481037924152
nv-churn2,nv-thread,nil,,0.998003992015968
nv-churn2,nv-thread,tt,,0.00199600798403194
nv-code_dev,b_142970,nil,,0.992015968063872
nv-code_dev,b_142970,tt,,0.00798403193612774
nv-code_dev,b_143505,nil,,0.996007984031936
nv-code_dev,b_143505,tt,,0.00399201596806387
nv-code_dev,b_140224,nil,,0.976047904191617
nv-code_dev,b_140224,tt,,0.0219560878243513
nv-code_dev,b_140224,at,dd;pl,0.00199600798403194
nv-code_dev,b_140076,nil,,0.998003992015968
nv-code_dev,b_140076,tt,,0.00199600798403194
nv-code_dev,b_143569,nil,,0.996007984031936
nv-code_dev,b_143569,tt,,0.00199600798403194
nv-code_dev,b_143569,at,dd;pl,0.00199600798403194
nv-code_dev,b_150205,nil,,0.970059880239521
nv-code_dev,b_150205,tt,,0.0259481037924152
nv-code_dev,b_150205,at,dd;pl,0.00399201596806387
nv-code_dev,b_143567,nil,,0.998003992015968
nv-code_dev,b_143567,tt,,0.00199600798403194
nv-code_dev,b_143507,nil,,0.904191616766467
nv-code_dev,b_143507,tt,,0.0778443113772455
nv-code_dev,b_143507,at,dd;pl,0.0179640718562874
nv-code_dev,b_151788,nil,,0.99001996007984
nv-code_dev,b_151788,tt,,0.00998003992015968
nv-code_dev,b_151791,nil,,0.998003992015968
nv-code_dev,b_151791,tt,,0.00199600798403194
nv-code_dev,b_150286,nil,,0.968063872255489
nv-code_dev,b_150286,tt,,0.029940119760479
nv-code_dev,b_150286,ta,dd;nl,0.00199600798403194
nv-code_dev,b_150285,nil,,0.998003992015968
nv-code_dev,b_150285,ta,dd;nl,0.00199600798403194
nv-code_dev,b_162178,nil,,0.972055888223553
nv-code_dev,b_162178,tt,,0.0259481037924152
nv-code_dev,b_162178,at,dd;pl,0.00199600798403194
nv-code_dev,b_166302,nil,,0.998003992015968
nv-code_dev,b_166302,tt,,0.00199600798403194
nv-code_dev,b_160797,nil,,0.986027944111776
nv-code_dev,b_160797,tt,,0.00798403193612774
nv-code_dev,b_160797,at,dd;pl,0.00399201596806387
nv-code_dev,b_160797,ta,dd;nl,0.00199600798403194
nv-code_dev,b_151794,nil,,0.992015968063872
nv-code_dev,b_151794,tt,,0.00399201596806387
nv-code_dev,b_151794,at,dd;pl,0.00399201596806387
nv-code_dev,b_173731,nil,,0.99001996007984
nv-code_dev,b_173731,tt,,0.00798403193612774
nv-code_dev,b_173731,ta,dd;pl,0.00199600798403194
nv-code_dev,b_63738,nil,,0.99001996007984
nv-code_dev,b_63738,tt,,0.00798403193612774
nv-code_dev,b_63738,at,dd;nl,0.00199600798403194
nv-code_dev,b_167053,nil,,0.862275449101797
nv-code_dev,b_167053,tt,,0.0998003992015968
nv-code_dev,b_167053,ta,dd;pl,0.0219560878243513
nv-code_dev,b_167053,at,dd;pl,0.0159680638722555
nv-code_dev,b_166304,nil,,0.996007984031936
nv-code_dev,b_166304,tt,,0.00399201596806387
nv-code_dev,nv-mis_link,nil,,0.998003992015968
nv-code_dev,nv-mis_link,tt,,0.00199600798403194
nv-code_dev,nv-silence,nil,,0.994011976047904
nv-code_dev,nv-silence,tt,,0.00598802395209581
nv-code_dev,nv-commit,nil,,0.998003992015968
nv-code_dev,nv-commit,ta,dd;pl,0.00199600798403194
nv-code_dev,file,nil,,0.998003992015968
nv-code_dev,file,ta,dd;pl,0.00199600798403194
nv-code_dev2,b_114619,nil,,0.99001996007984
nv-code_dev2,b_114619,tt,,0.00798403193612774
nv-code_dev2,b_114619,at,dd;pl,0.00199600798403194
nv-code_dev2,b_120884,nil,,0.992015968063872
nv-code_dev2,b_120884,tt,,0.00598802395209581
nv-code_dev2,b_120884,at,dd;pl,0.00199600798403194
nv-code_dev2,b_114109,nil,,0.998003992015968
nv-code_dev2,b_114109,tt,,0.00199600798403194
nv-code_dev2,b_102939,nil,,0.998003992015968
nv-code_dev2,b_102939,tt,,0.00199600798403194
nv-code_dev2,b_140076,nil,,0.996007984031936
nv-code_dev2,b_140076,tt,,0.00399201596806387
nv-code_dev2,b_143506,nil,,0.996007984031936
nv-code_dev2,b_143506,tt,,0.00399201596806387
nv-code_dev2,b_136450,nil,,0.998003992015968
nv-code_dev2,b_136450,tt,,0.00199600798403194
nv-code_dev2,b_130166,nil,,0.992015968063872
nv-code_dev2,b_130166,tt,,0.00798403193612774
nv-code_dev2,b_150209,nil,,0.998003992015968
nv-code_dev2,b_150209,tt,,0.00199600798403194
nv-code_dev2,b_150287,nil,,0.960079840319361
nv-code_dev2,b_150287,tt,,0.031936127744511
nv-code_dev2,b_150287,at,dd;pl,0.00798403193612774
nv-code_dev2,b_143568,nil,,0.998003992015968
nv-code_dev2,b_143568,tt,,0.00199600798403194
nv-code_dev2,b_143508,nil,,0.998003992015968
nv-code_dev2,b_143508,tt,,0.00199600798403194
nv-code_dev2,b_160702,nil,,0.996007984031936
nv-code_dev2,b_160702,tt,,0.00399201596806387
nv-code_dev2,b_160797,nil,,0.998003992015968
nv-code_dev2,b_160797,tt,,0.00199600798403194
nv-code_dev2,b_151794,nil,,0.998003992015968
nv-code_dev2,b_151794,tt,,0.00199600798403194
nv-code_dev2,b_151788,nil,,0.968063872255489
nv-code_dev2,b_151788,tt,,0.0279441117764471
nv-code_dev2,b_151788,at,dd;pl,0.00399201596806387
nv-code_dev2,b_166302,nil,,0.996007984031936
nv-code_dev2,b_166302,tt,,0.00399201596806387
nv-code_dev2,b_180732,nil,,0.988023952095808
nv-code_dev2,b_180732,tt,,0.00598802395209581
nv-code_dev2,b_180732,at,dd;pl,0.00399201596806387
nv-code_dev2,b_180732,ta,dd;nl,0.00199600798403194
nv-code_dev2,b_162182,nil,,0.988023952095808
nv-code_dev2,b_162182,tt,,0.00998003992015968
nv-code_dev2,b_162182,at,dd;pl,0.00199600798403194
nv-code_dev2,b_162178,nil,,0.992015968063872
nv-code_dev2,b_162178,tt,,0.00798403193612774
nv-code_dev2,b_62937,nil,,0.998003992015968
nv-code_dev2,b_62937,tt,,0.00199600798403194
nv-code_dev2,b_62940,nil,,0.998003992015968
nv-code_dev2,b_62940,tt,,0.00199600798403194
nv-code_dev2,b_201967,nil,,0.998003992015968
nv-code_dev2,b_201967,tt,,0.00199600798403194
nv-code_dev2,b_191549,nil,,0.996007984031936
nv-code_dev2,b_191549,tt,,0.00399201596806387
nv-code_dev2,nv-b_103864,nil,,0.998003992015968
nv-code_dev2,nv-b_103864,ta,dd;pl,0.00199600798403194
nv-code_dev2,nv-churn,nil,,0.998003992015968
nv-code_dev2,nv-churn,tt,,0.00199600798403194
nv-code_dev2,b_93245,nil,,0.986027944111776
nv-code_dev2,b_93245,tt,,0.00998003992015968
nv-code_dev2,b_93245,at,dd;pl,0.00399201596806387
nv-code_dev2,b_81672,nil,,0.998003992015968
nv-code_dev2,b_81672,ta,dd;pl,0.00199600798403194
nv-commit,b_100433,nil,,0.996007984031936
nv-commit,b_100433,tt,,0.00399201596806387
nv-commit,b_103864,nil,,0.998003992015968
nv-commit,b_103864,tt,,0.00199600798403194
nv-code_dev2,nv-thread2,nil,,0.998003992015968
nv-code_dev2,nv-thread2,tt,,0.00199600798403194
nv-code_dev2,silence,nil,,0.994011976047904
nv-code_dev2,silence,at,dd;nl,0.00399201596806387
nv-code_dev2,silence,ta,dd;nl,0.00199600798403194
nv-code_dev2,nv-commit,nil,,0.996007984031936
nv-code_dev2,nv-commit,tt,,0.00399201596806387
nv-commit,b_114109,nil,,0.998003992015968
nv-commit,b_114109,tt,,0.00199600798403194
nv-commit,b_120027,nil,,0.998003992015968
nv-commit,b_120027,tt,,0.00199600798403194
nv-commit,b_113207,nil,,0.998003992015968
nv-commit,b_113207,tt,,0.00199600798403194
nv-commit,b_104180,nil,,0.998003992015968
nv-commit,b_104180,tt,,0.00199600798403194
nv-commit,b_130166,nil,,0.988023952095808
nv-commit,b_130166,tt,,0.00798403193612774
nv-commit,b_130166,at,dd;nl,0.00399201596806387
nv-commit,b_143508,nil,,0.996007984031936
nv-commit,b_143508,tt,,0.00399201596806387
nv-commit,b_122110,nil,,0.986027944111776
nv-commit,b_122110,tt,,0.0119760479041916
nv-commit,b_122110,ta,dd;nl,0.00199600798403194
nv-commit,b_120884,nil,,0.998003992015968
nv-commit,b_120884,ta,dd;pl,0.00199600798403194
nv-commit,b_150285,nil,,0.998003992015968
nv-commit,b_150285,ta,dd;pl,0.00199600798403194
nv-commit,b_150286,nil,,0.994011976047904
nv-commit,b_150286,tt,,0.00598802395209581
nv-commit,b_150205,nil,,0.976047904191617
nv-commit,b_150205,tt,,0.0179640718562874
nv-commit,b_150205,at,dd;pl,0.00399201596806387
nv-commit,b_150205,ta,dd;nl,0.00199600798403194
nv-commit,b_143513,nil,,0.992015968063872
nv-commit,b_143513,tt,,0.00798403193612774
nv-commit,b_151788,nil,,0.998003992015968
nv-commit,b_151788,tt,,0.00199600798403194
nv-commit,b_151790,nil,,0.976047904191617
nv-commit,b_151790,tt,,0.0239520958083832
nv-commit,b_150289,nil,,0.978043912175649
nv-commit,b_150289,tt,,0.0219560878243513
nv-commit,b_150287,nil,,0.998003992015968
nv-commit,b_150287,tt,,0.00199600798403194
nv-commit,b_162106,nil,,0.992015968063872
nv-commit,b_162106,tt,,0.00598802395209581
nv-commit,b_162106,ta,dd;pl,0.00199600798403194
nv-commit,b_162179,nil,,0.998003992015968
nv-commit,b_162179,tt,,0.00199600798403194
nv-commit,b_162105,nil,,0.998003992015968
nv-commit,b_162105,tt,,0.00199600798403194
nv-commit,b_160798,nil,,0.998003992015968
nv-commit,b_160798,tt,,0.00199600798403194
nv-commit,b_180735,nil,,0.998003992015968
nv-commit,b_180735,tt,,0.00199600798403194
nv-commit,b_191547,nil,,0.984031936127744
nv-commit,b_191547,tt,,0.00798403193612774
nv-commit,b_191547,ta,dd;pl,0.00598802395209581
nv-commit,b_191547,at,dd;nl,0.00199600798403194
nv-commit,b_173733,nil,,0.964071856287425
nv-commit,b_173733,tt,,0.0219560878243513
nv-commit,b_173733,at,dd;pl,0.00798403193612774
nv-commit,b_173733,ta,dd;nl,0.00598802395209581
nv-commit,b_162181,nil,,0.998003992015968
nv-commit,b_162181,tt,,0.00199600798403194
nv-commit,nv-b_100740,nil,,0.998003992015968
nv-commit,nv-b_100740,ta,dd;pl,0.00199600798403194
nv-commit,nv-file,nil,,0.996007984031936
nv-commit,nv-file,tt,,0.00399201596806387
nv-commit,b_62940,nil,,0.992015968063872
nv-commit,b_62940,tt,,0.00598802395209581
nv-commit,b_62940,ta,dd;pl,0.00199600798403194
nv-commit,b_62937,nil,,0.998003992015968
nv-commit,b_62937,tt,,0.00199600798403194
nv-commit2,b_113207,nil,,0.998003992015968
nv-commit2,b_113207,tt,,0.00199600798403194
nv-commit2,b_114619,nil,,0.972055888223553
nv-commit2,b_114619,tt,,0.0219560878243513
nv-commit2,b_114619,ta,dd;nl,0.00399201596806387
nv-commit2,b_114619,at,dd;pl,0.00199600798403194
nv-commit,nv-thread,nil,,0.998003992015968
nv-commit,nv-thread,tt,,0.00199600798403194
nv-commit,nv-mis_link,nil,,0.896207584830339
nv-commit,nv-mis_link,tt,,0.0918163672654691
nv-commit,nv-mis_link,ta,dd;pl,0.00798403193612774
nv-commit,nv-mis_link,at,dd;nl,0.00399201596806387
nv-commit2,b_142970,nil,,0.998003992015968
nv-commit2,b_142970,ta,dd;nl,0.00199600798403194
nv-commit2,b_143507,nil,,0.998003992015968
nv-commit2,b_143507,tt,,0.00199600798403194
nv-commit2,b_136450,nil,,0.968063872255489
nv-commit2,b_136450,tt,,0.0199600798403194
nv-commit2,b_136450,at,dd;pl,0.00998003992015968
nv-commit2,b_136450,ta,dd;nl,0.00199600798403194
nv-commit2,b_150204,nil,,0.996007984031936
nv-commit2,b_150204,tt,,0.00399201596806387
nv-commit2,b_150206,nil,,0.998003992015968
nv-commit2,b_150206,ta,dd;nl,0.00199600798403194
nv-commit2,b_148275,nil,,0.992015968063872
nv-commit2,b_148275,tt,,0.00598802395209581
nv-commit2,b_148275,at,dd;pl,0.00199600798403194
nv-commit2,b_143569,nil,,0.996007984031936
nv-commit2,b_143569,tt,,0.00399201596806387
nv-commit2,b_162105,nil,,0.998003992015968
nv-commit2,b_162105,ta,dd;nl,0.00199600798403194
nv-commit2,b_162178,nil,,0.996007984031936
nv-commit2,b_162178,ta,dd;nl,0.00199600798403194
nv-commit2,b_162178,tt,,0.00199600798403194
nv-commit2,b_173733,nil,,0.998003992015968
nv-commit2,b_173733,tt,,0.00199600798403194
nv-commit2,b_160705,nil,,0.998003992015968
nv-commit2,b_160705,tt,,0.00199600798403194
nv-commit2,b_150208,nil,,0.994011976047904
nv-commit2,b_150208,tt,,0.00399201596806387
nv-commit2,b_150208,at,dd;nl,0.00199600798403194
nv-commit2,b_191549,nil,,0.994011976047904
nv-commit2,b_191549,ta,dd;nl,0.00399201596806387
nv-commit2,b_191549,tt,,0.00199600798403194
nv-commit2,b_201967,nil,,0.998003992015968
nv-commit2,b_201967,tt,,0.00199600798403194
nv-commit2,b_191547,nil,,0.99001996007984
nv-commit2,b_191547,tt,,0.00598802395209581
nv-commit2,b_191547,ta,dd;pl,0.00399201596806387
nv-commit2,b_180739,nil,,0.994011976047904
nv-commit2,b_180739,ta,dd;nl,0.00399201596806387
nv-commit2,b_180739,at,dd;pl,0.00199600798403194
nv-commit2,nv-file,nil,,0.99001996007984
nv-commit2,nv-file,tt,,0.00798403193612774
nv-commit2,nv-file,at,dd;nl,0.00199600798403194
nv-commit2,nv-mail_dev,nil,,0.998003992015968
nv-commit2,nv-mail_dev,ta,dd;pl,0.00199600798403194
nv-commit2,b_93245,nil,,0.998003992015968
nv-commit2,b_93245,tt,,0.00199600798403194
nv-commit2,nv-code_dev,nil,,0.992015968063872
nv-commit2,nv-code_dev,ta,dd;pl,0.00399201596806387
nv-commit2,nv-code_dev,tt,,0.00199600798403194
nv-commit2,nv-code_dev,at,dd;pl,0.00199600798403194
nv-commit2,b_62937,nil,,0.994011976047904
nv-commit2,b_62937,tt,,0.00598802395209581
nv-file,b_114577,nil,,0.996007984031936
nv-file,b_114577,ta,dd;pl,0.00199600798403194
nv-file,b_114577,tt,,0.00199600798403194
nv-file,b_114619,nil,,0.998003992015968
nv-file,b_114619,tt,,0.00199600798403194
nv-commit2,nv-thread,nil,,0.998003992015968
nv-commit2,nv-thread,tt,,0.00199600798403194
nv-file,b_114576,nil,,0.992015968063872
nv-file,b_114576,tt,,0.00598802395209581
nv-file,b_114576,at,dd;nl,0.00199600798403194
nv-commit2,nv-mis_link,nil,,0.994011976047904
nv-commit2,nv-mis_link,tt,,0.00399201596806387
nv-commit2,nv-mis_link,ta,dd;pl,0.00199600798403194
nv-file,b_143508,nil,,0.998003992015968
nv-file,b_143508,tt,,0.00199600798403194
nv-file,b_143511,nil,,0.998003992015968
nv-file,b_143511,tt,,0.00199600798403194
nv-file,b_140195,nil,,0.998003992015968
nv-file,b_140195,tt,,0.00199600798403194
nv-file,b_140076,nil,,0.998003992015968
nv-file,b_140076,tt,,0.00199600798403194
nv-file,b_150204,nil,,0.998003992015968
nv-file,b_150204,tt,,0.00199600798403194
nv-file,b_150285,nil,,0.998003992015968
nv-file,b_150285,tt,,0.00199600798403194
nv-file,b_143571,nil,,0.988023952095808
nv-file,b_143571,tt,,0.00998003992015968
nv-file,b_143571,ta,dd;nl,0.00199600798403194
nv-file,b_143570,nil,,0.992015968063872
nv-file,b_143570,tt,,0.00798403193612774
nv-file,b_151793,nil,,0.994011976047904
nv-file,b_151793,tt,,0.00598802395209581
nv-file,b_160701,nil,,0.998003992015968
nv-file,b_160701,tt,,0.00199600798403194
nv-file,b_151790,nil,,0.992015968063872
nv-file,b_151790,ta,dd;pl,0.00399201596806387
nv-file,b_151790,tt,,0.00399201596806387
nv-file,b_150286,nil,,0.996007984031936
nv-file,b_150286,tt,,0.00399201596806387
nv-file,b_162109,nil,,0.998003992015968
nv-file,b_162109,tt,,0.00199600798403194
nv-file,b_162180,nil,,0.998003992015968
nv-file,b_162180,tt,,0.00199600798403194
nv-file,b_160798,nil,,0.964071856287425
nv-file,b_160798,tt,,0.031936127744511
nv-file,b_160798,ta,dd;nl,0.00199600798403194
nv-file,b_160798,at,dd;pl,0.00199600798403194
nv-file,b_160797,nil,,0.998003992015968
nv-file,b_160797,tt,,0.00199600798403194
nv-file,b_201967,nil,,0.998003992015968
nv-file,b_201967,tt,,0.00199600798403194
nv-file,nv-b_100740,nil,,0.998003992015968
nv-file,nv-b_100740,ta,dd;pl,0.00199600798403194
nv-file,b_180739,nil,,0.996007984031936
nv-file,b_180739,tt,,0.00399201596806387
nv-file,b_180734,nil,,0.998003992015968
nv-file,b_180734,tt,,0.00199600798403194
nv-file2,b_140221,nil,,0.998003992015968
nv-file2,b_140221,tt,,0.00199600798403194
nv-file2,b_143569,nil,,0.960079840319361
nv-file2,b_143569,tt,,0.0239520958083832
nv-file2,b_143569,at,dd;pl,0.0159680638722555
nv-file2,b_100740,nil,,0.998003992015968
nv-file2,b_100740,ta,dd;nl,0.00199600798403194
nv-file,nv-start,nil,,0.998003992015968
nv-file,nv-start,tt,,0.00199600798403194
nv-file2,b_150209,nil,,0.984031936127744
nv-file2,b_150209,tt,,0.0119760479041916
nv-file2,b_150209,ta,dd;nl,0.00399201596806387
nv-file2,b_150285,nil,,0.960079840319361
nv-file2,b_150285,tt,,0.0279441117764471
nv-file2,b_150285,ta,dd;nl,0.0119760479041916
nv-file2,b_148275,nil,,0.994011976047904
nv-file2,b_148275,tt,,0.00598802395209581
nv-file2,b_143572,nil,,0.996007984031936
nv-file2,b_143572,tt,,0.00399201596806387
nv-file2,b_160702,nil,,0.998003992015968
nv-file2,b_160702,tt,,0.00199600798403194
nv-file2,b_160797,nil,,0.998003992015968
nv-file2,b_160797,tt,,0.00199600798403194
nv-file2,b_151791,nil,,0.998003992015968
nv-file2,b_151791,ta,dd;nl,0.00199600798403194
nv-file2,b_150290,nil,,0.934131736526946
nv-file2,b_150290,tt,,0.0558882235528942
nv-file2,b_150290,at,dd;pl,0.00798403193612774
nv-file2,b_150290,ta,dd;nl,0.00199600798403194
nv-file2,b_162181,nil,,0.998003992015968
nv-file2,b_162181,tt,,0.00199600798403194
nv-file2,b_173731,nil,,0.998003992015968
nv-file2,b_173731,ta,dd;pl,0.00199600798403194
nv-file2,b_160799,nil,,0.99001996007984
nv-file2,b_160799,tt,,0.00998003992015968
nv-file2,b_64339,nil,,0.994011976047904
nv-file2,b_64339,ta,dd;nl,0.00199600798403194
nv-file2,b_64339,tt,,0.00199600798403194
nv-file2,b_64339,at,dd;nl,0.00199600798403194
nv-file2,b_80891,nil,,0.998003992015968
nv-file2,b_80891,ta,dd;pl,0.00199600798403194
nv-file2,b_62937,nil,,0.998003992015968
nv-file2,b_62937,tt,,0.00199600798403194
nv-file2,b_180734,nil,,0.996007984031936
nv-file2,b_180734,tt,,0.00399201596806387
nv-file2,nv-churn,nil,,0.998003992015968
nv-file2,nv-churn,tt,,0.00199600798403194
nv-file2,nv-commit,nil,,0.99001996007984
nv-file2,nv-commit,tt,,0.00798403193612774
nv-file2,nv-commit,ta,dd;nl,0.00199600798403194
nv-file2,mis_link,nil,,0.998003992015968
nv-file2,mis_link,ta,dd;pl,0.00199600798403194
nv-file2,b_93245,nil,,0.978043912175649
nv-file2,b_93245,tt,,0.00998003992015968
nv-file2,b_93245,at,dd;nl,0.00998003992015968
nv-file2,b_93245,ta,dd;pl,0.00199600798403194
nv-mail_dev,b_100742,nil,,0.974051896207585
nv-mail_dev,b_100742,tt,,0.0199600798403194
nv-mail_dev,b_100742,at,dd;nl,0.00399201596806387
nv-mail_dev,b_100742,ta,dd;pl,0.00199600798403194
nv-mail_dev,b_114577,nil,,0.988023952095808
nv-mail_dev,b_114577,tt,,0.00598802395209581
nv-mail_dev,b_114577,at,dd;pl,0.00399201596806387
nv-mail_dev,b_114577,ta,dd;pl,0.00199600798403194
nv-file2,start,nil,,0.998003992015968
nv-file2,start,ta,dd;pl,0.00199600798403194
nv-file2,nv-mail_dev,nil,,0.992015968063872
nv-file2,nv-mail_dev,tt,,0.00399201596806387
nv-file2,nv-mail_dev,ta,dd;nl,0.00399201596806387
nv-mail_dev,b_143470,nil,,0.956087824351297
nv-mail_dev,b_143470,tt,,0.0379241516966068
nv-mail_dev,b_143470,at,dd;pl,0.00399201596806387
nv-mail_dev,b_143470,ta,dd;nl,0.00199600798403194
nv-mail_dev,b_143509,nil,,0.998003992015968
nv-mail_dev,b_143509,tt,,0.00199600798403194
nv-mail_dev,b_130166,nil,,0.996007984031936
nv-mail_dev,b_130166,tt,,0.00399201596806387
nv-mail_dev,b_120884,nil,,0.998003992015968
nv-mail_dev,b_120884,tt,,0.00199600798403194
nv-mail_dev,b_143568,nil,,0.998003992015968
nv-mail_dev,b_143568,tt,,0.00199600798403194
nv-mail_dev,b_143570,nil,,0.998003992015968
nv-mail_dev,b_143570,tt,,0.00199600798403194
nv-mail_dev,b_143511,nil,,0.946107784431138
nv-mail_dev,b_143511,tt,,0.0499001996007984
nv-mail_dev,b_143511,ta,dd;nl,0.00199600798403194
nv-mail_dev,b_143511,at,dd;pl,0.00199600798403194
nv-mail_dev,b_143510,nil,,0.996007984031936
nv-mail_dev,b_143510,ta,dd;nl,0.00199600798403194
nv-mail_dev,b_143510,at,dd;pl,0.00199600798403194
nv-mail_dev,b_150291,nil,,0.998003992015968
nv-mail_dev,b_150291,tt,,0.00199600798403194
nv-mail_dev,b_151788,nil,,0.99001996007984
nv-mail_dev,b_151788,tt,,0.00998003992015968
nv-mail_dev,b_150289,nil,,0.998003992015968
nv-mail_dev,b_150289,tt,,0.00199600798403194
nv-mail_dev,b_150286,nil,,0.99001996007984
nv-mail_dev,b_150286,tt,,0.00998003992015968
nv-mail_dev,b_166303,nil,,0.998003992015968
nv-mail_dev,b_166303,ta,dd;pl,0.00199600798403194
nv-mail_dev,b_180732,nil,,0.998003992015968
nv-mail_dev,b_180732,tt,,0.00199600798403194
nv-mail_dev,b_162109,nil,,0.970059880239521
nv-mail_dev,b_162109,tt,,0.0259481037924152
nv-mail_dev,b_162109,ta,dd;nl,0.00399201596806387
nv-mail_dev,b_151790,nil,,0.998003992015968
nv-mail_dev,b_151790,tt,,0.00199600798403194
nv-mail_dev,b_64339,nil,,0.998003992015968
nv-mail_dev,b_64339,tt,,0.00199600798403194
nv-b_103864,nv-thread,nil,,0.99001996007984
nv-b_103864,nv-thread,at,dd;nl,0.00598802395209581
nv-b_103864,nv-thread,ta,dd;pl,0.00399201596806387
nv-thread2,b_142970,nil,,0.994011976047904
nv-thread2,b_142970,tt,,0.00598802395209581
nv-thread2,b_143572,nil,,0.996007984031936
nv-thread2,b_143572,tt,,0.00399201596806387
nv-thread2,b_130166,nil,,0.99001996007984
nv-thread2,b_130166,tt,,0.00798403193612774
nv-thread2,b_130166,at,dd;pl,0.00199600798403194
nv-thread2,b_120027,nil,,0.996007984031936
nv-thread2,b_120027,tt,,0.00399201596806387
